"started_at","ended_at","duration","start_station_id","start_station_name","start_station_description","start_station_latitude","start_station_longitude","end_station_id","end_station_name","end_station_description","end_station_latitude","end_station_longitude"
"2019-09-22 00:40:56.210000+00:00","2019-09-22 01:09:36.134000+00:00","1719","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801","346","Morningside Road","Corner of Morningside Road & Morningside Park by M & S car park","55.92798551356313","-3.209738736635245"
"2019-09-22 00:54:47.522000+00:00","2019-09-22 01:09:27.774000+00:00","880","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801","346","Morningside Road","Corner of Morningside Road & Morningside Park by M & S car park","55.92798551356313","-3.209738736635245"
"2019-09-22 00:55:14.604000+00:00","2019-09-22 01:08:12.711000+00:00","778","189","City Chambers","City Chambers Quadrangle","55.95010933017899","-3.190257770093808","261","Brunswick Place - Virtual","Junction Brunswick Street and Elm Row","55.960929747664","-3.1810053147805775"
"2019-09-22 00:57:13.904000+00:00","2019-09-22 01:04:53.068000+00:00","459","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652"
"2019-09-22 01:05:11.582000+00:00","2019-09-22 01:15:01.514000+00:00","589","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-22 01:06:19.076000+00:00","2019-09-22 01:27:38.213000+00:00","1279","1038","South Trinity Road","Corner of South Trinity Road and Ferry Road","55.97132539148155","-3.207963567424258","648","Western General","Western General virtual station across from public multi storey","55.96345848770889","-3.23280956008216"
"2019-09-22 01:07:13.074000+00:00","2019-09-22 01:25:24.493000+00:00","1091","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467","868","Dundas Street","Corner of Dundas Street & Henderson Row","55.96094446922441","-3.2013869942491056"
"2019-09-22 01:07:22.683000+00:00","2019-09-22 01:24:50.825000+00:00","1048","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467","868","Dundas Street","Corner of Dundas Street & Henderson Row","55.96094446922441","-3.2013869942491056"
"2019-09-22 01:43:09.137000+00:00","2019-09-22 01:47:49.947000+00:00","280","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-22 01:45:11.684000+00:00","2019-09-22 02:07:38.121000+00:00","1346","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864"
"2019-09-22 01:46:30.798000+00:00","2019-09-22 01:52:11.817000+00:00","341","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864"
"2019-09-22 01:49:17.166000+00:00","2019-09-22 02:12:18.058000+00:00","1380","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167"
"2019-09-22 01:52:03.100000+00:00","2019-09-22 02:04:38.050000+00:00","754","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-22 01:54:14.590000+00:00","2019-09-22 02:05:15.101000+00:00","660","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","355","Inverleith Row","Corner of Inverleith Row & Inverleith Terrace","55.964145597867244","-3.2020735606114386"
"2019-09-22 02:09:10.152000+00:00","2019-09-22 02:13:54.519000+00:00","284","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432"
"2019-09-22 02:11:44.092000+00:00","2019-09-22 02:15:47.085000+00:00","242","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-22 02:12:35.948000+00:00","2019-09-22 02:25:07.937000+00:00","751","347","Simon Square","Corner of Simon Square & Gilmour Street","55.944867799682754","-3.182670511194715","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184"
"2019-09-22 02:13:08.813000+00:00","2019-09-22 02:17:02.825000+00:00","234","1091","Holyrood Road","Opposite St Leonards Land","55.94955950619123","-3.180413257527789","1091","Holyrood Road","Opposite St Leonards Land","55.94955950619123","-3.180413257527789"
"2019-09-22 02:13:50.582000+00:00","2019-09-22 03:11:08.715000+00:00","3438","1091","Holyrood Road","Opposite St Leonards Land","55.94955950619123","-3.180413257527789","1017","Crichton Street","East end of street","55.94478427951007","-3.186906245433761"
"2019-09-22 02:18:06.513000+00:00","2019-09-22 03:11:06.061000+00:00","3179","1091","Holyrood Road","Opposite St Leonards Land","55.94955950619123","-3.180413257527789","1017","Crichton Street","East end of street","55.94478427951007","-3.186906245433761"
"2019-09-22 02:19:42.631000+00:00","2019-09-22 02:33:51.877000+00:00","849","1017","Crichton Street","East end of street","55.94478427951007","-3.186906245433761","346","Morningside Road","Corner of Morningside Road & Morningside Park by M & S car park","55.92798551356313","-3.209738736635245"
"2019-09-22 02:32:18.824000+00:00","2019-09-22 02:35:31.623000+00:00","192","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223"
"2019-09-22 02:38:54.763000+00:00","2019-09-22 03:26:33.412000+00:00","2858","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","1055","Roseburn Street","On corner with Russell Gardens","55.94442555452843","-3.234497716594433"
"2019-09-22 02:39:25.029000+00:00","2019-09-22 03:27:22.499000+00:00","2877","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","1055","Roseburn Street","On corner with Russell Gardens","55.94442555452843","-3.234497716594433"
"2019-09-22 02:40:56.928000+00:00","2019-09-22 03:02:07.979000+00:00","1271","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547"
"2019-09-22 02:47:13.225000+00:00","2019-09-22 03:10:16.382000+00:00","1383","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2019-09-22 02:51:24.950000+00:00","2019-09-22 03:10:29.703000+00:00","1144","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2019-09-22 02:53:15.056000+00:00","2019-09-22 03:46:27.541000+00:00","3192","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537"
"2019-09-22 02:59:28.551000+00:00","2019-09-22 03:46:22.689000+00:00","2814","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537"
"2019-09-22 03:10:37.960000+00:00","2019-09-22 03:11:43.666000+00:00","65","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2019-09-22 03:16:22.034000+00:00","2019-09-22 03:46:44.580000+00:00","1822","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825"
"2019-09-22 03:17:50.800000+00:00","2019-09-22 03:46:33.917000+00:00","1723","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825"
"2019-09-22 03:22:33.706000+00:00","2019-09-22 03:27:28.445000+00:00","294","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864","866","Comely Bank Road","Between trees on Comely Bank Road","55.95940686974708","-3.2156598206622675"
"2019-09-22 03:28:52.661000+00:00","2019-09-22 03:38:29.783000+00:00","577","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864","865","Craigleith Road","Craigleith road by bus stop","55.95661859471628","-3.2378029682010947"
"2019-09-22 04:02:46.796000+00:00","2019-09-22 04:53:31.553000+00:00","3044","1026","Constitution Street","Next to Burns Statue","55.97544142756835","-3.166806411195239","889","Murrayfield Tram","By the side of the station entrance","55.9419563895648","-3.237802024128314"
"2019-09-22 04:04:38.756000+00:00","2019-09-22 04:07:20.226000+00:00","161","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836"
"2019-09-22 04:12:40.667000+00:00","2019-09-22 04:29:30.220000+00:00","1009","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-22 04:16:43.711000+00:00","2019-09-22 04:29:28.201000+00:00","764","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467"
"2019-09-22 05:54:17.644000+00:00","2019-09-22 06:05:59.470000+00:00","701","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-22 06:21:30.160000+00:00","2019-09-22 06:25:47.521000+00:00","257","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-22 06:23:16.455000+00:00","2019-09-22 06:31:35.063000+00:00","498","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537","1026","Constitution Street","Next to Burns Statue","55.97544142756835","-3.166806411195239"
"2019-09-22 06:26:29.524000+00:00","2019-09-22 07:05:29.558000+00:00","2340","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","862","Cramond Foreshore","Cramond foreshore by turning circle","55.980023741808324","-3.3006220169811513"
"2019-09-22 06:52:03.625000+00:00","2019-09-22 07:22:51.885000+00:00","1848","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537","1050","EICC","Outside Edinburgh International Conference Centre","55.94607055533778","-3.2103963310007657"
"2019-09-22 06:52:04.695000+00:00","2019-09-22 07:40:14.343000+00:00","2889","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537"
"2019-09-22 06:52:47.697000+00:00","2019-09-22 07:06:03.221000+00:00","795","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184","246","Royal Commonwealth Pool","Royal Commonwealth Pool Entrance","55.939000247888764","-3.173923554315593"
"2019-09-22 06:56:31.647000+00:00","2019-09-22 09:04:06.636000+00:00","7654","1033","Queen Margaret University","Opposite Maggies student union","55.93193490858167","-3.0730457717661466","1033","Queen Margaret University","Opposite Maggies student union","55.93193490858167","-3.0730457717661466"
"2019-09-22 07:04:13.832000+00:00","2019-09-22 07:21:43.769000+00:00","1049","289","Castle Street","Near Rose Street","55.951500737349754","-3.2031839065252825","290","Bruntsfield links","Corner of Bruntsfield Terrace and Bruntsfield Place","55.93715871276677","-3.206435329645956"
"2019-09-22 07:09:02.550000+00:00","2019-09-22 07:56:51.916000+00:00","2869","862","Cramond Foreshore","Cramond foreshore by turning circle","55.980023741808324","-3.3006220169811513","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-22 07:10:12.758000+00:00","2019-09-22 07:18:49.033000+00:00","516","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-22 07:11:04.540000+00:00","2019-09-22 07:22:00.016000+00:00","655","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-22 07:11:06.646000+00:00","2019-09-22 07:21:13.780000+00:00","607","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-22 07:13:55.259000+00:00","2019-09-22 07:28:40.005000+00:00","884","1055","Roseburn Street","On corner with Russell Gardens","55.94442555452843","-3.234497716594433","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836"
"2019-09-22 07:24:40.261000+00:00","2019-09-22 07:29:39.033000+00:00","298","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2019-09-22 07:27:36.901000+00:00","2019-09-22 07:39:04.314000+00:00","687","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956"
"2019-09-22 07:40:17.796000+00:00","2019-09-22 07:54:45.640000+00:00","867","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652"
"2019-09-22 07:44:46.022000+00:00","2019-09-22 11:23:15.805000+00:00","13109","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-22 07:51:31.384000+00:00","2019-09-22 07:58:20.635000+00:00","409","264","Pollock Halls","Pollock Halls Entrance","55.939963469723715","-3.1715859343115653","1017","Crichton Street","East end of street","55.94478427951007","-3.186906245433761"
"2019-09-22 07:51:43.978000+00:00","2019-09-22 08:14:05.976000+00:00","1341","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836"
"2019-09-22 07:53:27.387000+00:00","2019-09-22 08:05:56.624000+00:00","749","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-22 08:01:07.588000+00:00","2019-09-22 08:20:44.407000+00:00","1176","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223","1026","Constitution Street","Next to Burns Statue","55.97544142756835","-3.166806411195239"
"2019-09-22 08:02:06.962000+00:00","2019-09-22 08:09:14.145000+00:00","427","890","West Crosscauseway","Corner of West Crosscauseway & Buccleugh Street","55.943861983330955","-3.184972223259024","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537"
"2019-09-22 08:10:09.618000+00:00","2019-09-22 08:17:08.793000+00:00","419","290","Bruntsfield links","Corner of Bruntsfield Terrace and Bruntsfield Place","55.93715871276677","-3.206435329645956","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432"
"2019-09-22 08:11:26.697000+00:00","2019-09-22 08:32:26.005000+00:00","1259","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235"
"2019-09-22 08:15:26.215000+00:00","2019-09-22 08:26:46.320000+00:00","680","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-22 08:19:29.402000+00:00","2019-09-22 08:32:05.003000+00:00","755","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956","1050","EICC","Outside Edinburgh International Conference Centre","55.94607055533778","-3.2103963310007657"
"2019-09-22 08:20:53.597000+00:00","2019-09-22 08:24:19.551000+00:00","205","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537","261","Brunswick Place - Virtual","Junction Brunswick Street and Elm Row","55.960929747664","-3.1810053147805775"
"2019-09-22 08:27:30.101000+00:00","2019-09-22 10:32:47.091000+00:00","7516","876","Murrayfield","Riversdale Crescent","55.94476686576929","-3.243687888944919","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167"
"2019-09-22 08:28:25.181000+00:00","2019-09-22 10:32:28.422000+00:00","7443","876","Murrayfield","Riversdale Crescent","55.94476686576929","-3.243687888944919","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167"
"2019-09-22 08:32:00.987000+00:00","2019-09-22 08:59:18.564000+00:00","1637","1026","Constitution Street","Next to Burns Statue","55.97544142756835","-3.166806411195239","1026","Constitution Street","Next to Burns Statue","55.97544142756835","-3.166806411195239"
"2019-09-22 08:35:20.746000+00:00","2019-09-22 08:40:31.951000+00:00","311","1039","Lothian Road","Outside the Usher Hall","55.947409199207115","-3.2057654971365537","189","City Chambers","City Chambers Quadrangle","55.95010933017899","-3.190257770093808"
"2019-09-22 08:41:25.352000+00:00","2019-09-22 09:09:43.791000+00:00","1698","868","Dundas Street","Corner of Dundas Street & Henderson Row","55.96094446922441","-3.2013869942491056","866","Comely Bank Road","Between trees on Comely Bank Road","55.95940686974708","-3.2156598206622675"
"2019-09-22 08:41:49.025000+00:00","2019-09-22 08:55:46.286000+00:00","837","246","Royal Commonwealth Pool","Royal Commonwealth Pool Entrance","55.939000247888764","-3.173923554315593","171","George Square","George Square, south side in front of University library","55.94308406301113","-3.1883110727223993"
"2019-09-22 08:42:59.995000+00:00","2019-09-22 11:17:03.094000+00:00","9243","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484"
"2019-09-22 08:43:46.513000+00:00","2019-09-22 09:02:39.257000+00:00","1132","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","264","Pollock Halls","Pollock Halls Entrance","55.939963469723715","-3.1715859343115653"
"2019-09-22 08:46:49.486000+00:00","2019-09-22 11:13:43.369000+00:00","8813","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484"
"2019-09-22 08:47:26.847000+00:00","2019-09-22 08:54:30.986000+00:00","424","1051","Warrender Park Road","On corner with Spottiswoode Street","55.93836921723555","-3.1980326885466184","183","Waverley Bridge","near the top of the South ramp","55.95134439884462","-3.1914209989898836"
"2019-09-22 08:48:28.243000+00:00","2019-09-22 08:59:24.181000+00:00","655","264","Pollock Halls","Pollock Halls Entrance","55.939963469723715","-3.1715859343115653","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956"
"2019-09-22 08:50:46.984000+00:00","2019-09-22 11:15:14.862000+00:00","8667","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484"
"2019-09-22 08:51:05.922000+00:00","2019-09-22 09:04:24.430000+00:00","798","258","Stockbridge","Hamilton Place by Dean Bank Lane","55.95856558589723","-3.2080701822277433","261","Brunswick Place - Virtual","Junction Brunswick Street and Elm Row","55.960929747664","-3.1810053147805775"
"2019-09-22 08:52:43.862000+00:00","2019-09-22 09:03:14.545000+00:00","630","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467","253","Kings Building 2","Sanderson Building","55.92320215516664","-3.1716462453634904"
"2019-09-22 08:53:36.922000+00:00","2019-09-22 11:18:16.149000+00:00","8679","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484","356","East London Street","Outside St. Mary's Primary School","55.95994339132352","-3.187329201962484"
"2019-09-22 08:54:54.482000+00:00","2019-09-22 08:58:49.504000+00:00","235","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","249","Fountainbridge","Fountainbridge by Gardner's Crescent","55.94335692764551","-3.2092475016246453"
"2019-09-22 08:56:47.970000+00:00","2019-09-22 11:29:12.709000+00:00","9144","1024","Meadow Place","End of Meadow Place","55.940237631689435","-3.194640214184801","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956"
"2019-09-22 09:05:58.436000+00:00","2019-09-22 11:30:49.191000+00:00","8690","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235","259","St Andrew Square","North East corner","55.95490573198223","-3.192443756949956"
"2019-09-22 09:07:03.526000+00:00","2019-09-22 09:46:06.345000+00:00","2342","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167","1017","Crichton Street","East end of street","55.94478427951007","-3.186906245433761"
"2019-09-22 09:11:15.981000+00:00","2019-09-22 12:56:42.703000+00:00","13526","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277"
"2019-09-22 09:11:35.233000+00:00","2019-09-22 09:19:18.472000+00:00","463","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652","1028","The Tron","Next to Tron Kirk Royal Mile","55.95003729291336","-3.1878215188269223"
"2019-09-22 09:13:31.332000+00:00","2019-09-22 09:19:31.384000+00:00","360","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432","171","George Square","George Square, south side in front of University library","55.94308406301113","-3.1883110727223993"
"2019-09-22 09:16:26.411000+00:00","2019-09-22 10:43:05.689000+00:00","5199","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-22 09:22:13.252000+00:00","2019-09-22 09:44:52.398000+00:00","1359","171","George Square","George Square, south side in front of University library","55.94308406301113","-3.1883110727223993","1092","Dalry Road Lidl","","55.94179129688128","-3.2224153095964994"
"2019-09-22 09:22:55.329000+00:00","2019-09-22 09:58:35.647000+00:00","2140","250","Victoria Quay","Entrance to Scottish Government Office","55.977617152546344","-3.1741263194576277","349","Orchard Brae House","Outside Orchard Brae House on Queensferry Road","55.95508276879095","-3.2236342639564555"
"2019-09-22 09:25:04.411000+00:00","2019-09-22 09:36:31.912000+00:00","687","249","Fountainbridge","Fountainbridge by Gardner's Crescent","55.94335692764551","-3.2092475016246453","1017","Crichton Street","East end of street","55.94478427951007","-3.186906245433761"
"2019-09-22 09:25:04.772000+00:00","2019-09-22 09:36:20.851000+00:00","676","249","Fountainbridge","Fountainbridge by Gardner's Crescent","55.94335692764551","-3.2092475016246453","1017","Crichton Street","East end of street","55.94478427951007","-3.186906245433761"
"2019-09-22 09:26:51.741000+00:00","2019-09-22 09:48:31.049000+00:00","1299","1092","Dalry Road Lidl","","55.94179129688128","-3.2224153095964994","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235"
"2019-09-22 09:29:27.532000+00:00","2019-09-22 10:02:14.132000+00:00","1966","257","Portobello","Edinburgh Leisure Tumbles Centre","55.957004308392506","-3.1168881187301167","262","Canonmills","near Tesco's","55.96280408759764","-3.196283585062929"
"2019-09-22 09:38:33.706000+00:00","2019-09-22 10:27:17.688000+00:00","2923","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434"
"2019-09-22 09:39:45.870000+00:00","2019-09-22 10:24:46.243000+00:00","2700","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235"
"2019-09-22 09:41:29.255000+00:00","2019-09-22 10:25:03.934000+00:00","2614","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235"
"2019-09-22 09:42:08.050000+00:00","2019-09-22 10:27:58.748000+00:00","2750","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235","296","Castle Terrace","Corner of Castle Terrace and Lady Lawson St","55.94676648672239","-3.2020378290551434"
"2019-09-22 09:42:48.374000+00:00","2019-09-22 10:30:20.062000+00:00","2851","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235"
"2019-09-22 09:42:58.117000+00:00","2019-09-22 10:30:28.101000+00:00","2849","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235"
"2019-09-22 09:44:41.668000+00:00","2019-09-22 09:57:25.847000+00:00","764","248","Bristo Square","Bristo Square, near Potterrow","55.94583371599285","-3.189053072075467","358","Leith Walk","Leith Walk opposite Dalmeny Street","55.96503980507732","-3.1766864147848537"
"2019-09-22 09:45:15.244000+00:00","2019-09-22 09:57:37.802000+00:00","742","1090","Hillside Crescent","East end of Hillside Crescent","55.95787194536338","-3.1758883709196652","366","Dudley Gardens","Corner of Dudley Gardens on Newhaven Road","55.97592062794979","-3.1913460792943624"
"2019-09-22 09:45:26.417000+00:00","2019-09-22 09:57:11.325000+00:00","704","1025","Dundee Terrace","Corner of Dundee Street & Dundee Terrace","55.93970989541296","-3.2205889336679547","265","Meadows East","Melville Terrace","55.939809466328285","-3.182738850746432"
"2019-09-22 09:46:25.059000+00:00","2019-09-22 10:11:44.329000+00:00","1519","247","Charlotte Square","North Corner of Charlotte Square","55.95233546161639","-3.2071011721072864","264","Pollock Halls","Pollock Halls Entrance","55.939963469723715","-3.1715859343115653"
"2019-09-22 09:46:45.493000+00:00","2019-09-22 10:58:32.008000+00:00","4306","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235","1094","HSBC UK Lets Ride - Meadows Event","20 point virtual docking station for UK lets Ride Event","55.93997775814967","-3.1898621576722235"
"2019-09-22 09:46:48.069000+00:00","2019-09-22 10:12:34.718000+00:00","1546","1055","Roseburn Street","On corner with Russell Gardens","55.94442555452843","-3.234497716594433","648","Western General","Western General virtual station across from public multi storey","55.96345848770889","-3.23280956008216"
